,Lat,Lon,h'
737,-29.975535337868564,-72.87769037558272,2133.723461650856
738,-29.978108116846283,-72.74019922678762,2134.2004810539966
739,-29.98053808613106,-72.60270115287175,2134.6775900368775
740,-29.982825224740402,-72.46519654827725,2135.1547865578123
741,-29.984969512922287,-72.3276858076716,2135.6320685740575
742,-29.986970932155923,-72.19016932593424,2136.1094340417967
743,-29.988829465152318,-72.05264749814285,2136.586880916184
744,-29.990545095854923,-71.91512071955972,2137.064407151316
745,-29.99211780944019,-71.77758938561831,2137.5420107002683
746,-29.99354759231804,-71.64005389190933,2138.0196895150857
747,-29.99483443213236,-71.50251463416734,2138.497441546804
748,-29.99597831776147,-71.36497200825696,2138.975264745446
749,-29.996979239318414,-71.22742641015921,2139.453157060041
750,-29.997837188151376,-71.08987823595794,2139.9311164386236
751,-29.998552156843974,-70.95232788182597,2140.409140828251
752,-29.999124139215493,-70.81477574401156,2140.887228174999
753,-29.999553130321083,-70.67722221882458,2141.3653764239934
754,-29.99983912645197,-70.53966770262296,2141.843583519387
755,-29.999982125135567,-70.40211259179881,2142.3218474043933
756,-29.999982125135574,-70.2645572827649,2142.8001660212867
757,-29.99983912645197,-70.12700217194076,2143.2785373114093
758,-29.999553130321075,-69.98944765573913,2143.7569592151813
759,-29.999124139215493,-69.85189413055217,2144.235429672104
760,-29.99855215684398,-69.71434199273774,2144.7139466207864
761,-29.997837188151376,-69.57679163860578,2145.192507998927
762,-29.996979239318414,-69.4392434644045,2145.6711117433424
763,-29.99597831776147,-69.30169786630675,2146.1497557899747
764,-29.99483443213236,-69.16415524039638,2146.6284380738834
765,-29.993547592318034,-69.02661598265438,2147.1071565292787
766,-29.99211780944019,-68.88908048894541,2147.58590908951
767,-29.990545095854923,-68.75154915500399,2148.0646936870817
768,-29.988829465152318,-68.61402237642088,2148.543508253666
769,-29.986970932155923,-68.47650054862947,2149.0223507201063
770,-29.984969512922287,-68.33898406689212,2149.5012190164307
771,-29.9828252247404,-68.20147332628648,2149.980111071847
772,-29.98053808613106,-68.06396872169195,2150.459024814776
773,-29.978108116846276,-67.9264706477761,2150.9379581728354
774,-29.975535337868564,-67.78897949898099,2151.4169090728665
775,-29.972819771410233,-67.65149566950969,2151.8958754409323
776,-29.96996144091261,-67.51401955331274,2152.3748552023317
777,-29.96696037104523,-67.37655154407454,2152.853846281605
778,-29.963816587705008,-67.23909203519995,2153.332846602543
779,-29.96053011801531,-67.10164141980067,2153.811854088208
780,-29.957100990325063,-66.96420009068196,2154.2908666609183
781,-29.953529234207757,-66.82676844032892,2154.7698822422735
782,-29.949814880460398,-66.68934686089342,2155.2488987531724
783,-29.9459579611025,-66.55193574418043,2155.727914113795
784,-29.94195850937497,-66.41453548163464,2156.206926243636
785,-29.93781655973894,-66.27714646432742,2156.6859330615007
786,-29.9335321478746,-66.13976908294309,2157.1649324855207
787,-29.929105310679997,-66.00240372776597,2157.643922433157
788,-29.924536086269722,-65.86505078866688,2158.122900821214
789,-29.919824513973648,-65.72771065509012,2158.6018655658445
790,-29.91497063433555,-65.59038371604008,2159.080814582565
791,-29.90997448911174,-65.45307036006818,2159.559745786255
792,-29.904836121269604,-65.31577097525971,2160.038657091176
793,-29.899555574986184,-65.17848594922074,2160.517546410976
794,-29.894132895646617,-65.04121566906502,2160.9964116586943
795,-29.888568129842618,-64.903960521401,2161.4752507467783
796,-29.88286132537086,-64.76672089231879,2161.9540615870937
797,-29.877012531231394,-64.62949716737722,2162.4328420909205
798,-29.8710217976259,-64.49228973159094,2162.9115901689784
799,-29.864889175956066,-64.35509896941754,2163.390303731425
800,-29.85861471882176,-64.21792526474462,2163.8689806878683
801,-29.852198480019297,-64.08076900087718,2164.3476189473786
802,-29.845640514539564,-63.943630560524696,2164.8262164184944
803,-29.8389408785662,-63.80651032578843,2165.3047710092305
804,-29.832099629473646,-63.669408678148855,2165.7832806270962
805,-29.82511682582523,-63.53232599845297,2166.2617431790895
806,-29.81799252737117,-63.39526266690169,2166.7401565717155
807,-29.81072679504654,-63.25821906303734,2167.218518711001
808,-29.803319690969257,-63.1211955657312,2167.6968275024938
809,-29.795771278437886,-62.98419255317108,2168.1750808512734
810,-29.78808162192963,-62.84721040284878,2168.653276661964
811,-29.780250787098034,-62.710249491547984,2169.1314128387476
812,-29.77227884077087,-62.573310195331764,2169.609487285363
813,-29.764165850947812,-62.43639288953049,2170.0874979051187
814,-29.755911886798195,-62.299497948729524,2170.5654426009114
815,-29.747517018658684,-62.16262574675718,2171.0433192752225
816,-29.738981318030895,-62.02577665667263,2171.521125830137
817,-29.730304857579018,-61.88895105075382,2171.9988601673467
818,-29.72148771112737,-61.75214930048555,2172.4765201881582
819,-29.71252995365794,-61.61537177654754,2172.9541037935123
820,-29.703431661307846,-61.478618848802626,2173.431608883988
821,-29.694192911366866,-61.34189088628485,2173.9090333598033
822,-29.684813782274766,-61.205188257187835,2174.386375120841
823,-29.675294353618774,-61.068511328853056,2174.86363206665
824,-29.665634706130867,-60.931860467758185,2175.3408020964507
825,-29.655834921685138,-60.79523603950558,2175.8178831091464
826,-29.645895083295034,-60.658638408810724,2176.294873003344
827,-29.635815275110662,-60.5220679394909,2176.7717696773434
828,-29.62559558241593,-60.38552499445366,2177.2485710291694
829,-29.61523609162579,-60.24900993568562,2177.7252749565614
830,-29.604736890283345,-60.11252312424121,2178.2018793569987
831,-29.59409806705697,-59.976064920231394,2178.6783821277004
832,-29.58331971173743,-59.8396356828127,2179.1547811656365
833,-29.57240191523487,-59.70323577017599,2179.631074367542
834,-29.561344769575843,-59.56686553953563,2180.10725962992
835,-29.550148367900313,-59.4305253471185,2180.5833348490596
836,-29.53881280445859,-59.294215548153105,2181.0592979210396
837,-29.527338174608243,-59.1579364968589,2181.535146741735
838,-29.515724574811006,-59.02168854643543,2182.010879206835
839,-29.50397210262959,-58.885472049051835,2182.4864932118526
840,-29.49208085672455,-58.749287355836145,2182.9619866521225
841,-29.480050936851036,-58.61313481686491,2183.4373574228266
842,-29.467882443855594,-58.47701478115264,2183.9126034189885
843,-29.455575479672852,-58.34092759664147,2184.3877225355045
844,-29.44313014732226,-58.204873610191015,2184.862712667129
845,-29.430546550904726,-58.068853167567916,2185.337571708491
846,-29.417824795599284,-57.93286661343591,2185.812297554123
847,-29.40496498765969,-57.796914291345644,2186.2868880984443
848,-29.391967234410984,-57.66099654372472,2186.761341235786
849,-29.378831644246095,-57.52511371186783,2187.2356548603984
850,-29.365558326622303,-57.38926613592677,2187.7098268664613
851,-29.35214739205778,-57.25345415490088,2188.183855148087
852,-29.338598952128017,-57.11767810662713,2188.6577375993456
853,-29.324913119462327,-56.98193832777074,2189.1314721142535
854,-29.31109000774016,-56.84623515381545,2189.6050565868027
855,-29.297129731687598,-56.71056891905419,2190.07848891096
856,-29.28303240707363,-56.57493995657967,2190.5517669806795
857,-29.26879815070651,-56.43934859827505,2191.0248886899153
858,-29.25442708043008,-56.303795174804804,2191.497851932627
859,-29.239919315119998,-56.168280015605454,2191.970654602792
860,-29.22527497468005,-56.03280344887665,2192.4432945944172
861,-29.210494180038367,-55.897365801572136,2192.9157698015424
862,-29.195577053143552,-55.7619673993908,2193.3880781182634
863,-29.180523716960984,-55.62660856676799,2193.860217438725
864,-29.165334295468863,-55.49128962686663,2194.33218565714
865,-29.15000891365439,-55.35601090156872,2194.803980667808
866,-29.134547697509838,-55.220772711466644,2195.27560036511
867,-29.118950774028683,-55.085575375854766,2195.747042643523
868,-29.103218271201623,-54.950419212721016,2196.218305397635
869,-29.087350318012604,-54.815304538738516,2196.6893865221537
870,-29.071347044434862,-54.680231669257466,2197.1602839119096
871,-29.055208581426903,-54.54520091829685,2197.6309954618773
872,-29.03893506092844,-54.41021259853649,2198.1015190671733
873,-29.02252661585638,-54.275267021309006,2198.5718526230867
874,-29.00598338010071,-54.14036449659195,2199.041994025056
875,-28.989305488520444,-54.005505333,2199.511941168712
876,-28.97249307693944,-53.87068983777718,2199.9816919498717
877,-28.9555462821423,-53.7359183167893,2200.45124426455
878,-28.938465241870247,-53.601191074516365,2200.9205960089694
879,-28.92125009481686,-53.46650841404514,2201.3897450795776
880,-28.903900980623902,-53.33187063706168,2201.858689373048
881,-28.886418039877153,-53.19727804384419,2202.327426786298
882,-28.868801414102116,-53.06273093325573,2202.795955216494
883,-28.851051245759756,-52.928229602737034,2203.2642725610604
884,-28.833167678242273,-52.79377434829966,2203.732376717693
885,-28.81515085586875,-52.659365464518835,2204.2002655843753
886,-28.79700092388088,-52.525003244526815,2204.667937059372
887,-28.77871802843863,-52.390687980005914,2205.135389041261
888,-28.760302316615856,-52.256419961182,2205.6026194289243
889,-28.741753936395995,-52.12219947681778,2206.069626121569
890,-28.723073036667657,-51.98802681420636,2206.5364070187334
891,-28.70425976722022,-51.853902259164826,2207.002960020307
892,-28.685314278739426,-51.71982609602789,2207.4692830265158
893,-28.666236722802953,-51.58579860764167,2207.9353739379694
894,-28.64702725187596,-51.451820075357595,2208.4012306556433
895,-28.627686019306648,-51.317890779026214,2208.866851080893
896,-28.608213179321773,-51.184010996991375,2209.332233115474
897,-28.58860888702215,-51.05018100608422,2209.79737466155
898,-28.568873298378175,-50.9164010816175,2210.262273621691
899,-28.549006570225256,-50.782671497379745,2210.726927898908
900,-28.52900886025935,-50.64899252562979,2211.191335396634
901,-28.508880327032365,-50.51536443709115,2211.6554940187616
902,-28.48862112994766,-50.3817875009466,2212.1194016696318
903,-28.468231429255404,-50.24826198483288,2212.583056254056
904,-28.44771138604804,-50.1147881548353,2213.0464556773277
905,-28.427061162255704,-49.98136627548282,2213.509597845228
906,-28.406280920641574,-49.84799660974264,2213.972480664037
907,-28.385370824797302,-49.71467941901548,2214.4351020405393
908,-28.364331039138364,-49.5814149631306,2214.897459882053
909,-28.343161728899393,-49.448203500340874,2215.3595520964172
910,-28.321863060129584,-49.31504528731822,2215.821376592019
911,-28.300435199688017,-49.18194057914886,2216.2829312777885
912,-28.278878315238973,-49.04888962932885,2216.7442140632265
913,-28.257192575247263,-48.91589268975949,2217.205222858407
914,-28.23537814897355,-48.78295001074314,2217.6659555739843
915,-28.213435206469647,-48.6500618409788,2218.126410121209
916,-28.191363918573813,-48.51722842755792,2218.586584411938
917,-28.16916445690604,-48.38445001596034,2219.0464763586406
918,-28.146836993863314,-48.25172685005029,2219.5060838744157
919,-28.12438170261494,-48.11905917207237,2219.965404872997
920,-28.101798757097747,-47.98644722264782,2220.4244372687663
921,-28.079088332011377,-47.85389124077065,2220.8831789767646
922,-28.056250602813527,-47.72139146380409,2221.341627912696
923,-28.033285745715183,-47.58894812747686,2221.7997819929533
924,-28.01019393767589,-47.45656146587987,2222.257639134614
925,-27.986975356398936,-47.32423171146264,2222.7151972554548
926,-27.96363018032663,-47.19195909503003,2223.1724542739703
927,-27.940158588635484,-47.05974384573911,2223.6294081093656
928,-27.916560761231445,-46.927586191095855,2224.086056681592
929,-27.892836878745108,-46.79548635695218,2224.542397911335
930,-27.868987122526907,-46.663444567502935,2224.998429720039
931,-27.845011674642354,-46.53146104528304,2225.454150029909
932,-27.82091071786719,-46.39953601116464,2225.909556763929
933,-27.79668443568262,-46.26766968435443,2226.3646478458686
934,-27.77233301227049,-46.13586228239103,2226.8194212002927
935,-27.747856632508462,-46.00411402114234,2227.2738747525764
936,-27.72325548196524,-45.87242511480321,2227.7280064289116
937,-27.698529746895712,-45.74079577589294,2228.18181415632
938,-27.673679614236157,-45.609226215253095,2228.635295862663
939,-27.648705271599418,-45.47771664204521,2229.088449476654
940,-27.62360690727008,-45.34626726374867,2229.541272927865
941,-27.598384710199664,-45.21487828615875,2229.993764146744
942,-27.573038870001756,-45.08354991338451,2230.445921064622
943,-27.54756957694728,-44.95228234784704,2230.897741613717
944,-27.52197702195953,-44.821075790277575,2231.3492237271603
945,-27.49626139660948,-44.68993043971585,2231.800365338997
946,-27.470422893110896,-44.55884649350844,2232.2511643841935
947,-27.444461704315515,-44.42782414730714,2232.701618798659
948,-27.418378023708232,-44.29686359506764,2233.151726519245
949,-27.39217204540227,-44.16596502904796,2233.601485483772
950,-27.365843964134374,-44.0351286398073,2234.050893631018
951,-27.339393975259966,-43.904354616204635,2234.4999489007478
952,-27.312822274748356,-43.773643145397756,2234.9486492337182
953,-27.286129059177895,-43.64299441284207,2235.396992571683
954,-27.2593145257312,-43.51240860228963,2235.8449768574174
955,-27.232378872190296,-43.38188589578824,2236.2926000347106
956,-27.205322296931847,-43.25142647368055,2236.7398600483994
957,-27.178144998922342,-43.12103051460345,2237.1867548443497
958,-27.15084717771326,-42.9906981954872,2237.6332823694975
959,-27.123429033436334,-42.860429691554955,2238.0794405718443
960,-27.095890766798696,-42.73022517632221,2238.5252274004633
961,-27.068232579078106,-42.60008482159626,2238.9706408055245
962,-27.040454672118198,-42.470008797475984,2239.4156787382926
