,f,delta_V_r,delta_V_theta,delta_V,v+,v-,w+
87,0.5471843060306546,,,,[nan nan],[2.11290975 9.25206035],
88,0.5534737808126162,,,,[nan nan],[2.13468047 9.23870275],
89,0.5597632555945777,,,,[nan nan],[2.15636674 9.22520849],
90,0.5660527303765392,,,,[nan nan],[2.17796772 9.2115781 ],
91,0.5723422051585008,,,,[nan nan],[2.19948254 9.19781213],
92,0.5786316799404624,,,,[nan nan],[2.22091036 9.18391111],
93,0.5849211547224239,,,,[nan nan],[2.24225032 9.16987559],
94,0.5912106295043854,,,,[nan nan],[2.26350159 9.15570614],
95,0.597500104286347,,,,[nan nan],[2.28466332 9.14140331],
96,0.6037895790683085,,,,[nan nan],[2.30573467 9.12696766],
97,0.6100790538502701,,,,[nan nan],[2.32671481 9.11239978],
98,0.6163685286322317,,,,[nan nan],[2.34760292 9.09770023],
99,0.6226580034141932,,,,[nan nan],[2.36839816 9.08286959],
100,0.6289474781961547,,,,[nan nan],[2.38909971 9.06790846],
101,0.6352369529781163,,,,[nan nan],[2.40970675 9.05281743],
102,0.6415264277600778,,,,[nan nan],[2.43021848 9.03759708],
103,0.6478159025420394,,,,[nan nan],[2.45063407 9.02224803],
104,0.6541053773240009,,,,[nan nan],[2.47095272 9.00677088],
105,0.6603948521059625,,,,[nan nan],[2.49117363 8.99116625],
106,0.666684326887924,,,,[nan nan],[2.51129599 8.97543474],
107,0.6729738016698855,,,,[nan nan],[2.53131901 8.95957699],
108,0.6792632764518471,,,,[nan nan],[2.5512419  8.94359362],
109,0.6855527512338087,,,,[nan nan],[2.57106387 8.92748526],
110,0.6918422260157702,,,,[nan nan],[2.59078413 8.91125255],
111,0.6981317007977318,,,,[nan nan],[2.61040191 8.89489613],
112,0.7044211755796933,,,,[nan nan],[2.62991643 8.87841665],
113,0.7107106503616548,,,,[nan nan],[2.64932692 8.86181476],
114,0.7170001251436164,,,,[nan nan],[2.6686326  8.84509112],
115,0.723289599925578,,,,[nan nan],[2.68783272 8.82824639],
116,0.7295790747075395,,,,[nan nan],[2.70692652 8.81128123],
117,0.7358685494895011,,,,[nan nan],[2.72591324 8.79419632],
118,0.7421580242714626,,,,[nan nan],[2.74479213 8.77699233],
119,0.7484474990534241,,,,[nan nan],[2.76356244 8.75966995],
120,0.7547369738353857,,,,[nan nan],[2.78222344 8.74222985],
121,0.7610264486173473,,,,[nan nan],[2.80077437 8.72467273],
122,0.7673159233993088,,,,[nan nan],[2.81921452 8.70699928],
123,0.7736053981812703,,,,[nan nan],[2.83754314 8.68921021],
124,0.7798948729632319,,,,[nan nan],[2.85575952 8.67130621],
125,0.7861843477451934,,,,[nan nan],[2.87386294 8.65328799],
126,0.7924738225271549,-3.248839653097435,0.5709329678257937,3.2986244929195307,[-0.35698699  9.20608924],[2.89185267 8.63515627],318.7992674432009
127,0.7987632973091165,-3.4333141083424197,0.569726690758376,3.480263534375751,[-0.52358611  9.18663845],[2.909728   8.61691176],321.69040392605496
128,0.8050527720910781,-3.5763199297887023,0.5685130042668902,3.6212251070907526,[-0.64883169  9.16706819],[2.92748824 8.59855519],323.96337449706266
129,0.8113422468730396,-3.6987508618652907,0.5672919563615721,3.742001884272878,[-0.7536182   9.14737923],[2.94513267 8.58008728],325.93237724243835
130,0.8176317216550012,-3.80823500004315,0.5660635953438593,3.8500755589374176,[-0.8455744   9.12757235],[2.9626606  8.56150876],327.7119445722379
131,0.8239211964369627,-3.9085808073162127,0.5648279698044654,3.9491815054254076,[-0.92850948  9.10764833],[2.98007133 8.54282036],329.35918227718753
132,0.8302106712189242,-4.00201433710541,0.5635851286214866,4.041503055992974,[-1.00465016  9.08760796],[2.99736418 8.52402284],330.9074294133462
133,0.8365001460008858,-4.0899698052429105,0.5623351209584388,4.128446898781922,[-1.07543134  9.06745204],[3.01453846 8.50511692],332.378143664573
134,0.8427896207828474,-4.173434994605513,0.5610779962623287,4.210981853687767,[-1.1418415   9.04718136],[3.0315935  8.48610336],333.7860903222498
135,0.8490790955648089,-4.253124185457244,0.559813804261692,4.289808484345577,[-1.20459557  9.02679671],[3.04852861 8.46698291],335.14193835932775
136,0.8553685703467704,-4.3295734681564975,0.5585425949646332,4.365452582098964,[-1.26423033  9.00629892],[3.06534313 8.44775632],336.4536902966183
137,0.861658045128732,-4.403197191522707,0.557264418656839,4.438320531432401,[-1.32116079  8.98568878],[3.0820364  8.42842437],337.72752845557545
138,0.8679475199106935,-4.4743233195310514,0.5559793258995924,4.508733988441448,[-1.37571557  8.96496713],[3.09860775 8.4089878 ],338.96834465719104
139,0.874236994692655,-4.543216595223721,0.554687367527773,4.576952600454926,[-1.42816007  8.94413476],[3.11505652 8.38944739],340.18008702436157
140,0.8805264694746167,-4.6100942873259,0.5533885946478456,4.643189450660097,[-1.47871221  8.92319251],[3.13138207 8.36980392],341.3659955811205
141,0.8868159442565782,-4.675137230567388,0.5520830586358407,4.707621886714141,[-1.52755348  8.90214121],[3.14758376 8.35005815],342.5287673302996
142,0.8931054190385397,-4.738497772229781,0.550770811135326,4.77039931492378,[-1.57483684  8.88098169],[3.16366093 8.33021088],343.67067499659515
143,0.8993948938205013,-4.800305622578824,0.5494519040553403,4.831648938512805,[-1.62069267  8.85971479],[3.17961295 8.31026289],344.7936543928957
144,0.9056843686024628,-4.860672247591691,0.5481263895683757,4.891480066140445,[-1.66523304  8.83834134],[3.1954392  8.29021496],345.8993699773689
145,0.9119738433844243,-4.919694224609396,0.5467943201082921,4.949987403232228,[-1.70855518  8.8168622 ],[3.21113905 8.27006788],346.98926490235715
146,0.918263318166386,-4.9774558452294295,0.5454557483682407,5.007253604985129,[-1.75074397  8.79527821],[3.22671187 8.24982247],348.0645998123151
147,0.9245527929483475,-5.034031162000575,0.544110727298591,5.0633512838390216,[-1.79187411  8.77359023],[3.24215705 8.2294795 ],349.1264833327927
148,0.930842267730309,-5.089485617568529,0.5427593101048256,5.118344607404075,[-1.83201164  8.75179911],[3.25747398 8.2090398 ],350.17589632478996
149,0.9371317425122706,-5.1438773558446504,0.5414015502454461,5.172290584506977,[-1.8712153   8.72990572],[3.27266206 8.18850417],351.2137113935678
150,0.9434212172942321,-5.19725828787453,0.5400375014298522,5.2252401106390405,[-1.90953762  8.70791093],[3.28772067 8.16787342],352.24070873832875
151,0.9497106920761936,-5.249674966236238,0.5386672176162186,5.277238825603959,[-1.94702573  8.68581559],[3.30264923 8.14714837],353.25758914712014
152,0.9560001668581553,-5.3011693083743845,0.5372907530093585,5.328327822996622,[-1.98372216  8.66362059],[3.31744715 8.12632984],354.2649847404787
153,0.9622896416401168,-5.351779199572505,0.535908162058579,5.378544241626904,[-2.01966536  8.64132681],[3.33211384 8.10541865],355.263467922215
154,0.9685791164220783,-5.4015389991556155,0.534519499455536,5.427921762028009,[-2.05489028  8.61893512],[3.34664872 8.08441562],356.253558889429
155,0.9748685912040398,-5.450479968238962,0.5331248201320573,5.476491026014289,[-2.08942876  8.59644642],[3.36105121 8.0633216 ],357.23573197500184
156,0.9811580659860014,-5.49863063337912,0.5317241792579743,5.524279993369528,[-2.12330988  8.57386159],[3.37532075 8.04213741],358.2104210366463
157,0.9874475407679629,-5.546017097479648,0.5303176322389564,5.571314246800311,[-2.15656033  8.55118152],[3.38945677 8.02086389],359.1780240617402
158,0.9937370155499244,-5.592663307002425,0.5289052347142853,5.617617254032129,[-2.18920459  8.52840712],[3.40345871 7.99950189],360.1389071228071
159,1.000026490331886,-5.638591282756069,0.5274870425546849,5.663210594180286,[-2.22126526  8.50553928],[3.41732603 7.97805224],361.0934077919539
160,1.0063159651138476,-5.683821320145466,0.5260631118600978,5.7081141541668625,[-2.25276316  8.48257891],[3.43105816 7.9565158 ],362.0418381018696
161,1.012605439895809,-5.728372163675571,0.5246334989574652,5.752346299885074,[-2.2837176   8.45952691],[3.44465456 7.93489341],362.9844871247267
162,1.0188949146777706,-5.772261159638441,0.5231982603985008,5.7959240259646725,[-2.31414645  8.43638421],[3.45811471 7.91318595],363.92162322743604
163,1.0251843894597321,-5.815504390223506,0.5217574529574627,5.838863087316359,[-2.34406633  8.4131517 ],[3.47143806 7.89139425],364.85349605144177
164,1.0314738642416938,-5.858116791737558,0.5203111336288924,5.881178115090184,[-2.3734927   8.38983032],[3.48462409 7.86951919],365.78033825699475
165,1.0377633390236554,-5.900112259173848,0.5188593596253623,5.922882719244436,[-2.40243998  8.36642099],[3.49767228 7.84756163],366.7023670651827
166,1.0440528138056169,-5.941503739006178,0.5174021883752271,5.963989579564997,[-2.43092163  8.34292463],[3.51058211 7.82552244],367.61978562558403
167,1.0503422885875784,-5.982303311786928,0.5159396775203389,6.004510526683806,[-2.45895024  8.31934216],[3.52335307 7.80340249],368.53278423299275
168,1.05663176336954,-6.022522265883785,0.5144718849137684,6.044456614405688,[-2.48653761  8.29567453],[3.53598466 7.78120265],369.44154141302795
169,1.0629212381515014,-6.062171163488356,0.5129988686175215,6.083838184454994,[-2.5136948   8.27192267],[3.54847637 7.75892381],370.34622489344133
170,1.0692107129334631,-6.101259899862716,0.5115206869002362,6.122664924589593,[-2.54043219  8.24808752],[3.56082771 7.73656684],371.24699247545595
171,1.0755001877154247,-6.139797756650347,0.5100373982348829,6.160945920892899,[-2.56675956  8.22417003],[3.5730382  7.71413263],372.1439928173876
172,1.0817896624973862,-6.177793449961392,0.5085490612964518,6.198689704940181,[-2.59268611  8.20017113],[3.58510734 7.69162207],373.0373661410738
173,1.0880791372793477,-6.215255173843877,0.5070557349596267,6.235904296439172,[-2.6182205   8.17609178],[3.59703467 7.66903604],373.9272448701727
174,1.0943686120613092,-6.2521906396699025,0.5055574782964545,6.272597241863806,[-2.64337093  8.15193293],[3.60881971 7.64637545],374.81375420816863
175,1.1006580868432707,-6.288607111895552,0.5040543505740214,6.30877564953105,[-2.66814512  8.12769553],[3.62046199 7.62364118],375.6970126628752
176,1.1069475616252324,-6.324511440593742,0.5025464112520934,6.344446221512441,[-2.69255038  8.10338055],[3.63196106 7.60083414],376.57713252334764
177,1.113237036407194,-6.359910091108295,0.5010337199807751,6.379615282721906,[-2.71659363  8.07898895],[3.64331646 7.57795523],377.45422029435485
178,1.1195265111891555,-6.394809171134053,0.4995163365981439,6.414288807478864,[-2.74028143  8.05452168],[3.65452774 7.55500535],378.32837709292266
179,1.125815985971117,-6.429214455490397,0.4979943211278819,6.448472443808868,[-2.76362     8.02997973],[3.66559445 7.53198541],379.1996990109
180,1.1321054607530785,-6.463131408823427,0.4964677337769112,6.48217153571251,[-2.78661525  8.00536406],[3.67651616 7.50889632],380.06827744702656
181,1.13839493553504,-6.496565206444206,0.494936634932996,6.515391143606058,[-2.80927276  7.98067564],[3.68729244 7.485739  ],380.9341994115644
182,1.1446844103170015,-6.5295207534864055,0.4934010851623709,6.548136063113616,[-2.83159789  7.95591545],[3.69792286 7.46251436],381.7975478062052
183,1.1509738850989633,-6.562002702545767,0.4918611452073369,6.58041084237015,[-2.8535957   7.93108447],[3.708407   7.43922332],382.65840168164806
184,1.1572633598809248,-6.594015469945626,0.4903168759838552,6.612219797976834,[-2.87527102  7.90618368],[3.71874445 7.41586681],383.5168364749794
185,1.1635528346628863,-6.625563250756763,0.4887683385791455,6.643567029734549,[-2.89662846  7.88121407],[3.72893479 7.39244573],384.37292422874634
186,1.1698423094448478,-6.65665003268605,0.4872155942492604,6.674456434267801,[-2.91767241  7.85617663],[3.73897762 7.36896103],385.2267337934134
187,1.1761317842268093,-6.687279608936054,0.4856587044166698,6.704891717639265,[-2.93840706  7.83107234],[3.74887255 7.34541363],386.07833101470754
188,1.1824212590087708,-6.717455590127109,0.4840977306678349,6.734876407044727,[-2.9588364  7.8059022],[3.75861919 7.32180446],386.92777890720293
189,1.1887107337907326,-6.747181415363897,0.4825327347507553,6.764413861668874,[-2.97896427  7.7806672 ],[3.76821714 7.29813446],387.77513781535146
190,1.195000208572694,-6.776460362520204,0.48096377857254335,6.79350728277421,[-2.99879433  7.75536834],[3.77766603 7.27440456],388.62046556304733
191,1.2012896833546556,-6.8052955578082335,0.47939092419696827,6.822159723088203,[-3.01833006  7.73000663],[3.78696549 7.25061571],389.46381759270156
192,1.207579158136617,-6.83368998469218,0.4778142338420013,6.850374095547208,[-3.03757484  7.70458306],[3.79611515 7.22676883],390.305247094706
193,1.2138686329185786,-6.861646492200125,0.47623376987735266,6.878153181450226,[-3.05653185  7.67909865],[3.80511464 7.20286488],391.1448051280817
194,1.2201581077005401,-6.889167802682961,0.47464959482201063,6.905499638070244,[-3.07520419  7.6535544 ],[3.81396361 7.1789048 ],391.982540733031
195,1.2264475824825016,-6.916256519064666,0.47306177134176064,6.9324160057666395,[-3.09359481  7.62795131],[3.82266171 7.15488954],392.8185010360408
196,1.2327370572644634,-6.942915131623915,0.47147036224671446,6.958904714637884,[-3.11170653  7.60229041],[3.8312086  7.13082005],393.6527313481302
197,1.2390265320464249,-6.969146024343505,0.4698754304888153,6.984968090750304,[-3.12954209  7.57657271],[3.83960394 7.10669728],394.4852752567741
198,1.2453160068283864,-6.994951480860713,0.4682770391593589,7.010608361975396,[-3.1471041   7.55079922],[3.84784738 7.08252218],395.31617471199274
199,1.251605481610348,-7.020333690048718,0.4666752514864898,7.03582766346526,[-3.16439507  7.52497097],[3.85593862 7.05829572],396.14547010704774
200,1.2578949563923094,-7.045294751256642,0.4650701308327063,7.060628042793158,[-3.18141742  7.49908898],[3.86387733 7.03401885],396.97320035415026
201,1.264184431174271,-7.069836679233331,0.46346174069234447,7.085011464783848,[-3.19817348  7.47315426],[3.8716632  7.00969252],397.7994029555514
202,1.2704739059562327,-7.093961408757799,0.46185014468908125,7.108979816056188,[-3.2146655   7.44716785],[3.87929591 6.98531771],398.62411407034756
203,1.2767633807381942,-7.117670798997432,0.46023540657340156,7.132534909298694,[-3.23089564  7.42113078],[3.88677516 6.96089538],399.44736857731425
204,1.2830528555201557,-7.140966637613169,0.4586175902200811,7.155678487296897,[-3.24686597  7.39504407],[3.89410067 6.93642648],400.2692001340487
205,1.2893423303021172,-7.163850644629354,0.4569967596256763,7.178412226729862,[-3.26257851  7.36890876],[3.90127213 6.911912  ],401.08964123267964
206,1.2956318050840787,-7.1863244760845415,0.4553729789059675,7.200737741751844,[-3.2780352   7.34272588],[3.90828927 6.8873529 ],401.90872325238496
207,1.3019212798660402,-7.20838972747811,0.45374631229343976,7.22265658737364,[-3.29323792  7.31649647],[3.91515181 6.86275015],402.7264765089333
208,1.3082107546480017,-7.2300479370265105,0.45211682413472953,7.244170262657206,[-3.30818846  7.29022155],[3.92185948 6.83810473],403.5429303014532
209,1.3145002294299635,-7.2513005887417705,0.45048457888809335,7.265280213735926,[-3.32288858  7.26390218],[3.92841201 6.81341761],404.35811295661443
210,1.320789704211925,-7.2721491153439555,0.448849641120848,7.28598783667199,[-3.33733998  7.2375394 ],[3.93480914 6.78868976],405.1720518703914
211,1.3270791789938865,-7.292594901018369,0.4472120755068216,7.306294480161488,[-3.35154428  7.21113424],[3.94105062 6.76392217],405.98477354756955
212,1.333368653775848,-7.31263928402748,0.4455719468237884,7.326201448096979,[-3.36550309  7.18468776],[3.9471362  6.73911581],406.7963036391377
213,1.3396581285578095,-7.332283559186768,0.44392931995091356,7.345710001996585,[-3.37921792  7.15820099],[3.95306564 6.71427167],407.60666697770233
214,1.345947603339771,-7.351528980213066,0.44228425986618625,7.364821363308002,[-3.39269027  7.13167498],[3.95883871 6.68939072],408.41588761104936
215,1.3522370781217328,-7.37037676195328,0.44063683164384404,7.383536715595179,[-3.40592158  7.10511079],[3.96445518 6.66447396],409.2239888339679
216,1.3585265529036943,-7.388828082500849,0.4389871004517998,7.401857206614855,[-3.41891325  7.07850947],[3.96991483 6.63952237],410.0309932184444
217,1.3648160276856558,-7.406884085206755,0.4373351315490712,7.419783950289669,[-3.43166665  7.05187206],[3.97521744 6.61453693],410.8369226423254
218,1.3711055024676173,-7.424545880591404,0.43568099028319107,7.437318028584023,[-3.44418309  7.02519963],[3.98036279 6.58951864],411.64179831654315
219,1.3773949772495788,-7.4418145481632845,0.4340247420876242,7.454460493288495,[-3.45646385  6.99849322],[3.9853507  6.56446848],412.44564081098815
220,1.3836844520315403,-7.458691138149865,0.43236645247918215,7.471212367718158,[-3.46851019  6.9717539 ],[3.99018095 6.53938745],413.2484700791095
221,1.389973926813502,-7.475176673145835,0.43070618705542874,7.487574648329822,[-3.48032331  6.94498271],[3.99485337 6.51427653],414.05030548131805
222,1.3962634015954636,-7.491272149683472,0.42904401149208304,7.503548306262874,[-3.49190439  6.91818073],[3.99936776 6.48913672],414.85116580726077
223,1.402552876377425,-7.506978539729514,0.4273799915404277,7.519134288808025,[-3.5032546  6.891349 ],[4.00372394 6.46396901],415.6510692970306
224,1.4088423511593866,-7.522296792112751,0.4257141930247066,7.534333520808092,[-3.51437505  6.8644886 ],[4.00792175 6.43877441],416.4500336613738
225,1.4151318259413481,-7.537227833886142,0.424046681839509,7.54914690599455,[-3.52526682  6.83760058],[4.01196101 6.4135539 ],417.24807610094996
226,1.4214213007233096,-7.551772571627097,0.422377523947187,7.56357532826342,[-3.535931    6.81068601],[4.01584157 6.38830849],418.0452133246971
227,1.4277107755052711,-7.5659318926793215,0.42070678537521733,7.577619652893833,[-3.54636862  6.78374595],[4.01956328 6.36303916],418.8414615673516
228,1.4340002502872329,-7.579706666339359,0.41903453221361797,7.59128072771234,[-3.55658069  6.75678147],[4.02312598 6.33774694],419.63683660616886
229,1.4402897250691944,-7.5930977449908035,0.41736083061231,7.604559384205887,[-3.56656821  6.72979363],[4.02652954 6.3124328 ],420.43135377688833
230,1.446579199851156,-7.606105965189004,0.41568574677851533,7.617456438586213,[-3.57633215  6.7027835 ],[4.02977382 6.28709776],421.225027988982
231,1.4528686746331174,-7.618732148698788,0.4140093469741313,7.629972692808173,[-3.58587346  6.67575216],[4.03285869 6.26174281],422.0178737402257
232,1.459158149415079,-7.630977103487714,0.4123316975131184,7.642108935544415,[-3.59519307  6.64870066],[4.03578403 6.23636897],422.80990513062716
233,1.4654476241970404,-7.642841624677146,0.4106528647588572,7.653865943118697,[-3.6042919   6.62163009],[4.03854973 6.21097722],423.60113587574597
234,1.4717370989790022,-7.654326495453256,0.40897291512154776,7.665244480399875,[-3.61317082  6.5945415 ],[4.04115567 6.18556859],424.39157931943527
235,1.4780265737609637,-7.665432487940055,0.40729191505556717,7.676245301658649,[-3.62183073  6.56743598],[4.04360176 6.16014406],425.181248446035
236,1.4843160485429252,-7.676160364036295,0.4056099310568442,7.686869151388864,[-3.63027248  6.54031459],[4.04588789 6.13470466],425.9701558920445
237,1.4906055233248867,-7.686510876218101,0.4039270296602302,7.69711676509518,[-3.6384969   6.51317841],[4.04801398 6.10925138],426.7583139573007
238,1.4968949981068482,-7.696484768308972,0.40224327743686406,7.706988870048741,[-3.64650483  6.48602851],[4.04997993 6.08378523],427.5457346156858
239,1.5031844728888097,-7.7060827762187705,0.40055874099154654,7.716486186012409,[-3.65429709  6.45886596],[4.05178569 6.05830722],428.3324295253878
240,1.5094739476707715,-7.715305628653214,0.3988734869600927,7.725609425937067,[-3.66187447  6.43169185],[4.05343116 6.03281836],429.11841003873553
241,1.515763422452733,-7.724154047795256,0.3971875820067101,7.73435929663034,[-3.66923776  6.40450723],[4.05491629 6.00731965],429.90368721162866
242,1.5220528972346945,-7.7326287499597335,0.39550109282135093,7.742736499399079,[-3.67638773  6.3773132 ],[4.05624102 5.98181211],430.68827181258223
243,1.528342372016656,-7.740730446222506,0.39381408611708135,7.750741730666834,[-3.68332515  6.35011082],[4.05740529 5.95629674],431.4721743314032
244,1.5346318467986175,-7.748459843025318,0.39212662862743564,7.758375682567497,[-3.69005078  6.32290118],[4.05840907 5.93077455],432.25540498751747
245,1.540921321580579,-7.755817642757478,0.3904387871037809,7.765639043516202,[-3.69656534  6.29568534],[4.0592523  5.90524655],433.0379737379619
246,1.5472107963625406,-7.7628045443154585,0.38875062831267826,7.772532498758576,[-3.70286958  6.26846438],[4.05993496 5.87971376],433.81989028505814
247,1.5535002711445023,-7.7694212436414,0.3870622190332371,7.779056730899269,[-3.70896422  6.24123939],[4.06045702 5.85417717],434.60116408378184
248,1.5597897459264638,-7.77566843424149,0.38537362605447445,7.785212420410755,[-3.71484997  6.21401143],[4.06081846 5.82863781],435.3818043488423
249,1.5660792207084253,-7.781546807685114,0.3836849161726761,7.791000246123268,[-3.72052754  6.18678159],[4.06101927 5.80309668],436.1618200614829
250,1.5723686954903868,-7.787057054085658,0.38199615618874994,7.79642088569673,[-3.72599762  6.15955094],[4.06105943 5.77755479],436.9412199760178
251,1.5786581702723483,-7.792199862563748,0.3803074129055881,7.801475016075449,[-3.73126092  6.13232057],[4.06093895 5.75201315],437.7200126261136
252,1.5849476450543099,-7.7969759216937184,0.37861875312542015,7.8061633139263655,[-3.7363181   6.10509153],[4.06065782 5.72647278],438.49820633082965
253,1.5912371198362716,-7.801385919934054,0.3769302436471751,7.81048645606157,[-3.74116985  6.07786492],[4.06021607 5.70093468],439.27580920042465
254,1.597526594618233,-7.805430546042467,0.375241951263833,7.814445119845752,[-3.74581684  6.05064181],[4.05961371 5.67539986],440.05282914194254
255,1.6038160694001946,-7.8091104894763,0.3735539427597896,7.818039983589247,[-3.75025974  6.02342328],[4.05885075 5.64986934],440.8292738645832
256,1.6101055441821561,-7.812426440778886,0.37186628490820617,7.821271726927308,[-3.7544992   5.99621041],[4.05792725 5.62434412],441.6051508848714
257,1.6163950189641176,-7.81537909195244,0.37017904446838035,7.824141031186163,[-3.75853588  5.96900426],[4.05684322 5.59882521],442.380467531628
258,1.6226844937460791,-7.8179691368180695,0.3684922881830923,7.82664857973643,[-3.76237043  5.94180592],[4.05559871 5.57331363],443.15523095075486
259,1.6289739685280407,-7.820197271363444,0.3668060827759696,7.828795058334437,[-3.7660035   5.91461646],[4.05419377 5.54781038],443.92944810983823
260,1.6352634433100024,-7.8220641940786315,0.36512049494885623,7.830581155451918,[-3.76943573  5.88743696],[4.05262846 5.52231647],444.7031258025806
261,1.641552918091964,-7.823570606280617,0.36343559137915626,7.832007562594611,[-3.77266777  5.8602685 ],[4.05090284 5.49683291],445.47627065306574
262,1.6478423928739254,-7.824717212426919,0.3617514387172127,7.8330749746101676,[-3.77570024  5.83311214],[4.04901698 5.4713607 ],446.24888911986403
263,1.654131867655887,-7.825504720418827,0.36006810358366526,7.833784089985866,[-3.77853378  5.80596897],[4.04697094 5.44590086],447.0209874999846
264,1.6604213424378484,-7.825933841894613,0.35838565256681143,7.834135611136503,[-3.78116902  5.77884005],[4.04476482 5.42045439],447.79257193267983
265,1.66671081721981,-7.826005292513177,0.3567041522199732,7.834130244682892,[-3.78360659  5.75172646],[4.0423987 5.3950223],448.5636484031084
266,1.6730002920017717,-7.825719792228485,0.3550236690588724,7.833768701721328,[-3.78584712  5.72462927],[4.03987268 5.3696056 ],449.3342227458605
267,1.6792897667837332,-7.825078065555182,0.353344269558991,7.8330516980844065,[-3.78789122  5.69754955],[4.03718684 5.34420528],450.1043006483525
268,1.6855792415656947,-7.824080841825743,0.3516660201529431,7.831979954593527,[-3.78973953  5.67048838],[4.03434131 5.31882236],450.8738876540947
269,1.6918687163476562,-7.82272885543948,0.34998898722784855,7.830554197303423,[-3.79139267  5.64344683],[4.03133619 5.29345784],451.6429891658359
270,1.6981581911296177,-7.821022846103753,0.34831323712270823,7.828775157739029,[-3.79285125  5.61642596],[4.0281716  5.26811272],452.4116104485913
271,1.7044476659115793,-7.818963559067693,0.3466388361257762,7.826643573125018,[-3.7941159   5.58942685],[4.02484766 5.24278801],453.1797566325558
272,1.7107371406935408,-7.816551745348708,0.3449658504719375,7.824160186608257,[-3.79518723  5.56245055],[4.02136451 5.2174847 ],453.9474327159075
273,1.7170266154755025,-7.813788161952111,0.34329434634009637,7.821325747473508,[-3.79606587  5.53549815],[4.01772229 5.1922038 ],454.71464356750533
274,1.723316090257464,-7.810673572084084,0.341624389850546,7.818141011352603,[-3.79675243  5.5085707 ],[4.01392114 5.16694631],455.48139392948417
275,1.7296055650394255,-7.807208745358286,0.33995604706236104,7.814606740427388,[-3.79724754  5.48166927],[4.00996121 5.14171322],456.24768841975026
276,1.735895039821387,-7.803394457996353,0.338289383970781,7.81072370362667,[-3.79755181  5.45479493],[4.00584265 5.11650554],457.0135315343813
277,1.7421845146033486,-7.799231493022493,0.3366244665046043,7.8064926768173795,[-3.79766586  5.42794873],[4.00156563 5.09132426],457.77892764993294
278,1.74847398938531,-7.794720640452467,0.3349613605235744,7.801914442990228,[-3.79759031  5.40113174],[3.99713033 5.06617038],458.54388102565616
279,1.7547634641672718,-7.789862697477146,0.33330013181577556,7.7969897924400495,[-3.7973258   5.37434503],[3.9925369  5.04104489],459.3083958056264
280,1.7610529389492333,-7.784658468640859,0.3316408460950342,7.791719522941035,[-3.79687292  5.34758964],[3.98778554 5.01594879],460.07247602078866
281,1.7673424137311948,-7.7791087660147635,0.3299835689983226,7.7861044399170884,[-3.79623233  5.32086664],[3.98287644 4.99088307],460.83612559092046
282,1.7736318885131563,-7.773214409365416,0.3283283660831442,7.780145356607481,[-3.79540463  5.29417709],[3.97780978 4.96584872],461.5993483265148
283,1.7799213632951179,-7.766976226318748,0.3266753028249676,7.773843094228003,[-3.79439045  5.26752204],[3.97258577 4.94084673],462.3621479305861
284,1.7862108380770794,-7.760395052519634,0.32502444461461266,7.767198482127791,[-3.79319043  5.24090254],[3.96720462 4.91587809],463.12452800040035
285,1.792500312859041,-7.753471731787234,0.3233758567556757,7.760212357942029,[-3.7918052   5.21431965],[3.96166654 4.89094379],463.88649202913183
286,1.7987897876410026,-7.7462071162662784,0.32172960446194576,7.75288556774067,[-3.79023538  5.18777442],[3.95597174 4.86604482],464.6480434074485
287,1.8050792624229641,-7.7386020665744715,0.32008575285482,7.745218966173346,[-3.78848161  5.16126791],[3.95012045 4.84118215],465.4091854250288
288,1.8113687372049256,-7.730657451946174,0.3184443669607342,7.737213416610655,[-3.78654454  5.13480115],[3.94411291 4.81635678],466.16992127200893
289,1.8176582119868872,-7.722374150372525,0.3168055117085853,7.7288697912819515,[-3.7844248  5.1083752],[3.93794935 4.79156968],466.9302540403649
290,1.8239476867688487,-7.713753048738159,0.3151692519271636,7.720188971409804,[-3.78212304  5.08199109],[3.93163001 4.76682184],467.6901867252299
291,1.8302371615508102,-7.704795042954666,0.3135356523425923,7.711171847341278,[-3.77963989  5.05564989],[3.92515515 4.74211423],468.4497222261482
292,1.836526636332772,-7.695501038090936,0.3119047775757622,7.701819318676156,[-3.77697602  5.02935262],[3.91852502 4.71744784],469.2088633482666
293,1.8428161111147334,-7.68587194850054,0.3102766921397775,7.692132294392283,[-3.77413206  5.00310032],[3.91173988 4.69282363],469.9676128034669
294,1.849105585896695,-7.675908697946278,0.3086514604374031,7.6821116929681175,[-3.77110869  4.97689404],[3.90480001 4.66824258],470.72597321143706
295,1.8553950606786564,-7.665612219722027,0.3070291467585209,7.671758442502665,[-3.76790655  4.95073482],[3.89770567 4.64370567],471.4839471006853
296,1.861684535460618,-7.654983456772025,0.3054098152775788,7.661073480832909,[-3.76452631  4.92462368],[3.89045715 4.61921386],472.2415369094971
297,1.8679740102425795,-7.644023361807724,0.30379353005106235,7.650057755648851,[-3.76096863  4.89856166],[3.88305473 4.59476813],472.99874498683494
298,1.8742634850245412,-7.632732897422321,0.30218035501495066,7.638712224606311,[-3.75723418  4.87254979],[3.87549871 4.57036944],473.75557359318395
299,1.8805529598065027,-7.621113036203107,0.30057035398219334,7.6270378554375835,[-3.75332365  4.8465891 ],[3.86778939 4.54601875],474.51202490134216
300,1.8868424345884642,-7.6091647608417485,0.2989635906401844,7.615035626060086,[-3.7492377   4.82068062],[3.85992706 4.52171703],475.2681009971578
