,f,delta_V_r,delta_V_theta,delta_V,v+,v-,w+
52,0.32705268866200043,,,,[nan nan],[1.30463053 9.62974106],
53,0.333342163443962,,,,[nan nan],[1.32879264 9.6214596 ],
54,0.33963163822592357,,,,[nan nan],[1.35290218 9.61302635],
55,0.3459211130078851,,,,[nan nan],[1.3769582  9.60444163],
56,0.35221058778984665,,,,[nan nan],[1.40095975 9.59570578],
57,0.3585000625718082,,,,[nan nan],[1.42490589 9.58681914],
58,0.36478953735376973,,,,[nan nan],[1.44879566 9.57778208],
59,0.3710790121357313,,,,[nan nan],[1.47262812 9.56859493],
60,0.37736848691769287,,,,[nan nan],[1.49640233 9.55925808],
61,0.3836579616996544,,,,[nan nan],[1.52011734 9.54977189],
62,0.38994743648161595,,,,[nan nan],[1.54377222 9.54013673],
63,0.39623691126357746,,,,[nan nan],[1.56736603 9.53035298],
64,0.40252638604553903,,,,[nan nan],[1.59089785 9.52042104],
65,0.4088158608275006,,,,[nan nan],[1.61436673 9.51034129],
66,0.4151053356094621,,,,[nan nan],[1.63777175 9.50011414],
67,0.4213948103914237,,,,[nan nan],[1.66111198 9.48973998],
68,0.4276842851733852,,,,[nan nan],[1.68438651 9.47921923],
69,0.43397375995534676,,,,[nan nan],[1.7075944  9.46855231],
70,0.44026323473730833,,,,[nan nan],[1.73073475 9.45773963],
71,0.44655270951926984,,,,[nan nan],[1.75380664 9.44678163],
72,0.4528421843012314,,,,[nan nan],[1.77680914 9.43567873],
73,0.459131659083193,,,,[nan nan],[1.79974137 9.42443138],
74,0.4654211338651545,,,,[nan nan],[1.8226024  9.41304002],
75,0.47171060864711606,,,,[nan nan],[1.84539133 9.40150511],
76,0.4780000834290776,,,,[nan nan],[1.86810726 9.38982709],
77,0.48428955821103914,,,,[nan nan],[1.8907493  9.37800644],
78,0.4905790329930007,,,,[nan nan],[1.91331654 9.36604361],
79,0.4968685077749622,,,,[nan nan],[1.9358081  9.35393908],
80,0.5031579825569238,,,,[nan nan],[1.95822308 9.34169334],
81,0.5094474573388853,,,,[nan nan],[1.9805606  9.32930686],
82,0.5157369321208469,,,,[nan nan],[2.00281977 9.31678013],
83,0.5220264069028084,,,,[nan nan],[2.02499972 9.30411365],
84,0.52831588168477,,,,[nan nan],[2.04709956 9.29130793],
85,0.5346053564667316,,,,[nan nan],[2.06911843 9.27836346],
86,0.5408948312486931,,,,[nan nan],[2.09105545 9.26528076],
87,0.5471843060306546,,,,[nan nan],[2.11290975 9.25206035],
88,0.5534737808126162,,,,[nan nan],[2.13468047 9.23870275],
89,0.5597632555945777,,,,[nan nan],[2.15636674 9.22520849],
90,0.5660527303765392,,,,[nan nan],[2.17796772 9.2115781 ],
91,0.5723422051585008,,,,[nan nan],[2.19948254 9.19781213],
92,0.5786316799404624,,,,[nan nan],[2.22091036 9.18391111],
93,0.5849211547224239,,,,[nan nan],[2.24225032 9.16987559],
94,0.5912106295043854,,,,[nan nan],[2.26350159 9.15570614],
95,0.597500104286347,,,,[nan nan],[2.28466332 9.14140331],
96,0.6037895790683085,,,,[nan nan],[2.30573467 9.12696766],
97,0.6100790538502701,,,,[nan nan],[2.32671481 9.11239978],
98,0.6163685286322317,,,,[nan nan],[2.34760292 9.09770023],
99,0.6226580034141932,,,,[nan nan],[2.36839816 9.08286959],
100,0.6289474781961547,,,,[nan nan],[2.38909971 9.06790846],
101,0.6352369529781163,,,,[nan nan],[2.40970675 9.05281743],
102,0.6415264277600778,,,,[nan nan],[2.43021848 9.03759708],
103,0.6478159025420394,,,,[nan nan],[2.45063407 9.02224803],
104,0.6541053773240009,,,,[nan nan],[2.47095272 9.00677088],
105,0.6603948521059625,,,,[nan nan],[2.49117363 8.99116625],
106,0.666684326887924,,,,[nan nan],[2.51129599 8.97543474],
107,0.6729738016698855,,,,[nan nan],[2.53131901 8.95957699],
108,0.6792632764518471,,,,[nan nan],[2.5512419  8.94359362],
109,0.6855527512338087,,,,[nan nan],[2.57106387 8.92748526],
110,0.6918422260157702,,,,[nan nan],[2.59078413 8.91125255],
111,0.6981317007977318,,,,[nan nan],[2.61040191 8.89489613],
112,0.7044211755796933,,,,[nan nan],[2.62991643 8.87841665],
113,0.7107106503616548,,,,[nan nan],[2.64932692 8.86181476],
114,0.7170001251436164,,,,[nan nan],[2.6686326  8.84509112],
115,0.723289599925578,,,,[nan nan],[2.68783272 8.82824639],
116,0.7295790747075395,,,,[nan nan],[2.70692652 8.81128123],
117,0.7358685494895011,,,,[nan nan],[2.72591324 8.79419632],
118,0.7421580242714626,,,,[nan nan],[2.74479213 8.77699233],
119,0.7484474990534241,,,,[nan nan],[2.76356244 8.75966995],
120,0.7547369738353857,,,,[nan nan],[2.78222344 8.74222985],
121,0.7610264486173473,,,,[nan nan],[2.80077437 8.72467273],
122,0.7673159233993088,,,,[nan nan],[2.81921452 8.70699928],
123,0.7736053981812703,,,,[nan nan],[2.83754314 8.68921021],
124,0.7798948729632319,,,,[nan nan],[2.85575952 8.67130621],
125,0.7861843477451934,,,,[nan nan],[2.87386294 8.65328799],
126,0.7924738225271549,-2.534865677164542,0.5709329678257937,2.598366497439732,[0.35698699 9.20608924],[2.89185267 8.63515627],308.0115433676098
127,0.7987632973091165,-2.3861418935427254,0.569726690758376,2.4532145520280433,[0.52358611 9.18663845],[2.909728   8.61691176],305.84112760547646
128,0.8050527720910781,-2.2786565413882136,0.5685130042668902,2.348506476387038,[0.64883169 9.16706819],[2.92748824 8.59855519],304.2888777551895
129,0.8113422468730396,-2.191514471175914,0.5672919563615721,2.2637481841242826,[0.7536182  9.14737923],[2.94513267 8.58008728],303.0405957305346
130,0.8176317216550012,-2.117086191500559,0.5660635953438593,2.191456578674549,[0.8455744  9.12757235],[2.9626606  8.56150876],301.9817491214557
131,0.8239211964369627,-2.0515618526509067,0.5648279698044654,2.127894891841666,[0.92850948 9.10764833],[2.98007133 8.54282036],301.0552321372269
132,0.8302106712189242,-1.9927140237605705,0.5635851286214866,2.0708784072695674,[1.00465016 9.08760796],[2.99736418 8.52402284],300.22770572178877
133,0.8365001460008858,-1.9391071208782722,0.5623351209584388,2.0189990625317695,[1.07543134 9.06745204],[3.01453846 8.50511692],299.4777121912828
134,0.8427896207828474,-1.8897520023885592,0.5610779962623287,1.9712866733231162,[1.1418415  9.04718136],[3.0315935  8.48610336],298.7904862543267
135,0.8490790955648089,-1.843933038722964,0.559813804261692,1.9270393215334378,[1.20459557 9.02679671],[3.04852861 8.46698291],298.1553589379695
136,0.8553685703467704,-1.8011127997062297,0.5585425949646332,1.8857298713377373,[1.26423033 9.00629892],[3.06534313 8.44775632],297.56432772139965
137,0.861658045128732,-1.7608756062426527,0.557264418656839,1.8469506038227916,[1.32116079 8.98568878],[3.0820364  8.42842437],297.0112102831632
138,0.8679475199106935,-1.722892173673979,0.5559793258995924,1.810378538575514,[1.37571557 8.96496713],[3.09860775 8.4089878 ],296.49111480226827
139,0.874236994692655,-1.686896447920397,0.554687367527773,1.775752714119098,[1.42816007 8.94413476],[3.11505652 8.38944739],296.00009315581855
140,0.8805264694746167,-1.6526698589164115,0.5533885946478456,1.7428587433458596,[1.47871221 8.92319251],[3.13138207 8.36980392],295.53490531978025
141,0.8868159442565782,-1.6200302803406947,0.5520830586358407,1.7115179849634812,[1.52755348 8.90214121],[3.14758376 8.35005815],295.0928542913219
142,0.8931054190385397,-1.588824083120005,0.550770811135326,1.6815797493728297,[1.57483684 8.88098169],[3.16366093 8.33021088],294.67166734574715
143,0.8993948938205013,-1.5589202850475363,0.5494519040553403,1.6529155604575603,[1.62069267 8.85971479],[3.17961295 8.31026289],294.2694086701673
144,0.9056843686024628,-1.530206158105945,0.5481263895683757,1.6254148471226104,[1.66523304 8.83834134],[3.1954392  8.29021496],293.88441380641484
145,0.9119738433844243,-1.5025838728648755,0.5467943201082921,1.5989816520199027,[1.70855518 8.8168622 ],[3.21113905 8.27006788],293.5152396021473
146,0.918263318166386,-1.4759678956378435,0.5454557483682407,1.5735320785994678,[1.75074397 8.79527821],[3.22671187 8.24982247],293.16062541291006
147,0.9245527929483475,-1.4502829418365544,0.544110727298591,1.5489922836939802,[1.79187411 8.77359023],[3.24215705 8.2294795 ],292.81946261315323
148,0.930842267730309,-1.4254623468740217,0.5427593101048256,1.5252968796470607,[1.83201164 8.75179911],[3.25747398 8.2090398 ],292.49077034187667
149,0.9371317425122706,-1.4014467550441527,0.5414015502454461,1.502387648322482,[1.8712153  8.72990572],[3.27266206 8.18850417],292.17367599381953
150,0.9434212172942321,-1.3781830537011182,0.5400375014298522,1.4802124957111857,[1.90953762 8.70791093],[3.28772067 8.16787342],291.8673993697793
151,0.9497106920761936,-1.3556234989086302,0.5386672176162186,1.4587245943383815,[1.94702573 8.68581559],[3.30264923 8.14714837],291.57123968170856
152,0.9560001668581553,-1.3337249921530165,0.5372907530093585,1.437881673839307,[1.98372216 8.66362059],[3.31744715 8.12632984],291.28456480907073
153,0.9622896416401168,-1.3124484774175484,0.535908162058579,1.4176454295897283,[2.01966536 8.64132681],[3.33211384 8.10541865],291.00680234805515
154,0.9685791164220783,-1.2917584350261988,0.534519499455536,1.3979810262516195,[2.05489028 8.61893512],[3.34664872 8.08441562],290.7374321015619
155,0.9748685912040398,-1.2716224539407937,0.5331248201320573,1.3788566782690812,[2.08942876 8.59644642],[3.36105121 8.0633216 ],290.4759797367099
156,0.9811580659860014,-1.252010868155407,0.5317241792579743,1.3602432932335387,[2.12330988 8.57386159],[3.37532075 8.04213741],290.22201139578607
157,0.9874475407679629,-1.2328964458357623,0.5303176322389564,1.3421141669835648,[2.15656033 8.55118152],[3.38945677 8.02086389],289.9751290914129
158,0.9937370155499244,-1.214254122152576,0.5289052347142853,1.3244447215617177,[2.18920459 8.52840712],[3.40345871 7.99950189],289.7349667510666
159,1.000026490331886,-1.1960607685373619,0.5274870425546849,1.3072122788963056,[2.22126526 8.50553928],[3.41732603 7.97805224],289.5011868026407
160,1.0063159651138476,-1.1782949924767254,0.5260631118600978,1.2903958644368232,[2.25276316 8.48257891],[3.43105816 7.9565158 ],289.2734772134457
161,1.012605439895809,-1.160936963051972,0.5246334989574652,1.273976036041765,[2.2837176  8.45952691],[3.44465456 7.93489341],289.0515489113092
162,1.0188949146777706,-1.1439682582950308,0.5231982603985008,1.2579347342650904,[2.31414645 8.43638421],[3.45811471 7.91318595],288.8351335293207
163,1.0251843894597321,-1.1273717311207565,0.5217574529574627,1.2422551508634891,[2.34406633 8.4131517 ],[3.47143806 7.89139425],288.62398142603564
164,1.0314738642416938,-1.1111313911490415,0.5203111336288924,1.2269216128893432,[2.3734927  8.38983032],[3.48462409 7.86951919],288.4178599412034
165,1.0377633390236554,-1.095232300177436,0.5188593596253623,1.2119194801730016,[2.40243998 8.36642099],[3.49767228 7.84756163],288.2165518537362
166,1.0440528138056169,-1.0796604794283091,0.5174021883752271,1.1972350543543404,[2.43092163 8.34292463],[3.51058211 7.82552244],288.0198540140555
167,1.0503422885875784,-1.0644028269916648,0.5159396775203389,1.1828554979149564,[2.45895024 8.31934216],[3.52335307 7.80340249],287.82757612736754
168,1.05663176336954,-1.0494470441288097,0.5144718849137684,1.1687687619017808,[2.48653761 8.29567453],[3.53598466 7.78120265],287.6395396680531
169,1.0629212381515014,-1.0347815693037101,0.5129988686175215,1.1549635212306517,[2.5136948  8.27192267],[3.54847637 7.75892381],287.4555769083604
170,1.0692107129334631,-1.0203955189759828,0.5115206869002362,1.1414291166222958,[2.54043219 8.24808752],[3.56082771 7.73656684],287.2755300470665
171,1.0755001877154247,-1.0062786343290262,0.5100373982348829,1.1281555023600685,[2.56675956 8.22417003],[3.5730382  7.71413263],287.09925042585553
172,1.0817896624973862,-0.9924212332234501,0.5085490612964518,1.1151331991732,[2.59268611 8.20017113],[3.58510734 7.69162207],286.92659782289013
173,1.0880791372793477,-0.9788141667640544,0.5070557349596267,1.1023532516455228,[2.6182205  8.17609178],[3.59703467 7.66903604],286.7574398145119
174,1.0943686120613092,-0.9654487799513989,0.5055574782964545,1.0898071896308608,[2.64337093 8.15193293],[3.60881971 7.64637545],286.5916511972368
175,1.1006580868432707,-0.9523168759592409,0.5040543505740214,1.0774869932251463,[2.66814512 8.12769553],[3.62046199 7.62364118],286.4291134632508
176,1.1069475616252324,-0.9394106836385547,0.5025464112520934,1.0653850609036224,[2.69255038 8.10338055],[3.63196106 7.60083414],286.26971432349916
177,1.113237036407194,-0.9267228278998929,0.5010337199807751,1.0534941804815763,[2.71659363 8.07898895],[3.64331646 7.57795523],286.1133472732127
178,1.1195265111891555,-0.9142463026692718,0.4995163365981439,1.0418075025996232,[2.74028143 8.05452168],[3.65452774 7.55500535],285.9599111953656
179,1.125815985971117,-0.9019744461501809,0.4979943211278819,1.0303185164712636,[2.76362    8.02997973],[3.66559445 7.53198541],285.80930999810886
180,1.1321054607530785,-0.8899009181564859,0.4964677337769112,1.0190210276620097,[2.78661525 8.00536406],[3.67651616 7.50889632],285.66145228270307
181,1.13839493553504,-0.8780196793088288,0.494936634932996,1.007909137696636,[2.80927276 7.98067564],[3.68729244 7.485739  ],285.516251038886
182,1.1446844103170015,-0.8663249719111534,0.4934010851623709,0.996977225314734,[2.83159789 7.95591545],[3.69792286 7.46251436],285.3736233649659
183,1.1509738850989633,-0.8548113023449742,0.4918611452073369,0.9862199292152759,[2.8535957  7.93108447],[3.708407   7.43922332],285.23349021024376
184,1.1572633598809248,-0.8434734248371236,0.4903168759838552,0.975632132148708,[2.87527102 7.90618368],[3.71874445 7.41586681],285.09577613763315
185,1.1635528346628863,-0.8323063264726991,0.4887683385791455,0.9652089462307617,[2.89662846 7.88121407],[3.72893479 7.39244573],284.9604091045869
186,1.1698423094448478,-0.8213052133387837,0.4872155942492604,0.9549456993657414,[2.91767241 7.85617663],[3.73897762 7.36896103],284.8273202606406
187,1.1761317842268093,-0.8104654976967285,0.4856587044166698,0.9448379226790614,[2.93840706 7.83107234],[3.74887255 7.34541363],284.6964437600671
188,1.1824212590087708,-0.7997827860915057,0.4840977306678349,0.9348813388692913,[2.9588364 7.8059022],[3.75861919 7.32180446],284.5677165882925
189,1.1887107337907326,-0.7892528683161002,0.4825327347507553,0.925071851399249,[2.97896427 7.7806672 ],[3.76821714 7.29813446],284.44107840086474
190,1.195000208572694,-0.7788717071572511,0.48096377857254335,0.9154055344538994,[2.99879433 7.75536834],[3.77766603 7.27440456],284.31647137388956
191,1.2012896833546556,-0.768635428856185,0.47939092419696827,0.9058786235999582,[3.01833006 7.73000663],[3.78696549 7.25061571],284.193840064956
192,1.207579158136617,-0.7585403142245988,0.4778142338420013,0.8964875070886218,[3.03757484 7.70458306],[3.79611515 7.22676883],284.07313128367224
193,1.2138686329185786,-0.7485827903618856,0.47623376987735266,0.8872287177484631,[3.05653185 7.67909865],[3.80511464 7.20286488],283.9542939710173
194,1.2201581077005401,-0.7387594229248244,0.47464959482201063,0.8780989254206604,[3.07520419 7.6535544 ],[3.81396361 7.1789048 ],283.8372790867888
195,1.2264475824825016,-0.7290669089054909,0.47306177134176064,0.8690949298931685,[3.09359481 7.62795131],[3.82266171 7.15488954],283.7220395044997
196,1.2327370572644634,-0.7195020698773225,0.47147036224671446,0.8602136542945592,[3.11170653 7.60229041],[3.8312086  7.13082005],283.608529913131
197,1.2390265320464249,-0.7100618456729215,0.4698754304888153,0.8514521389118036,[3.12954209 7.57657271],[3.83960394 7.10669728],283.49670672520773
198,1.2453160068283864,-0.7007432884604539,0.4682770391593589,0.842807535399528,[3.1471041  7.55079922],[3.84784738 7.08252218],283.38652799070985
199,1.251605481610348,-0.69154355718848,0.4666752514864898,0.8342771013511489,[3.16439507 7.52497097],[3.85593862 7.05829572],283.27795331637566
200,1.2578949563923094,-0.6824599123717343,0.4650701308327063,0.8258581952049552,[3.18141742 7.49908898],[3.86387733 7.03401885],283.17094378999377
201,1.264184431174271,-0.6734897111926523,0.46346174069234447,0.817548271460432,[3.19817348 7.47315426],[3.8716632  7.00969252],283.06546190931334
202,1.2704739059562327,-0.6646304028957744,0.46185014468908125,0.8093448761824125,[3.2146655  7.44716785],[3.87929591 6.98531771],282.96147151523803
203,1.2767633807381942,-0.6558795244539133,0.46023540657340156,0.8012456427723496,[3.23089564 7.42113078],[3.88677516 6.96089538],282.85893772899203
204,1.2830528555201557,-0.647234696486854,0.4586175902200811,0.793248287987881,[3.24686597 7.39504407],[3.89410067 6.93642648],282.75782689297824
205,1.2893423303021172,-0.6386936194149095,0.4569967596256763,0.7853506081933632,[3.26257851 7.36890876],[3.90127213 6.911912  ],282.65810651506797
206,1.2956318050840787,-0.6302540698310461,0.4553729789059675,0.7775504758253909,[3.2780352  7.34272588],[3.90828927 6.8873529 ],282.55974521608346
207,1.3019212798660402,-0.62191389707671,0.45374631229343976,0.7698458360587763,[3.29323792 7.31649647],[3.91515181 6.86275015],282.4627126802559
208,1.3082107546480017,-0.613671020007533,0.45211682413472953,0.7622347036594175,[3.30818846 7.29022155],[3.92185948 6.83810473],282.3669796084566
209,1.3145002294299635,-0.6055234239363192,0.45048457888809335,0.7547151600117399,[3.32288858 7.26390218],[3.92841201 6.81341761],282.27251767401617
210,1.320789704211925,-0.5974691577415627,0.448849641120848,0.7472853503091884,[3.33733998 7.2375394 ],[3.93480914 6.78868976],282.1792994809599
211,1.3270791789938865,-0.589506331130762,0.4472120755068216,0.7399434808972715,[3.35154428 7.21113424],[3.94105062 6.76392217],282.08729852450244
212,1.333368653775848,-0.5816331120485088,0.4455719468237884,0.732687816759344,[3.36550309 7.18468776],[3.9471362  6.73911581],281.996489153655
213,1.3396581285578095,-0.5738477242201796,0.44392931995091356,0.7255166791361588,[3.37921792 7.15820099],[3.95306564 6.71427167],281.9068465358111
214,1.345947603339771,-0.5661484448226344,0.44228425986618625,0.7184284432707739,[3.39269027 7.13167498],[3.95883871 6.68939072],281.8183466231848
215,1.3522370781217328,-0.5585336022740579,0.44063683164384404,0.7114215362711203,[3.40592158 7.10511079],[3.96445518 6.66447396],281.73096612098703
216,1.3585265529036943,-0.5510015741355585,0.4389871004517998,0.7044944350830189,[3.41891325 7.07850947],[3.96991483 6.63952237],281.6446824572313
217,1.3648160276856558,-0.5435507851177479,0.4373351315490712,0.6976456645670233,[3.43166665 7.05187206],[3.97521744 6.61453693],281.55947375407095
218,1.3711055024676173,-0.5361797051859329,0.43568099028319107,0.6908737956728537,[3.44418309 7.02519963],[3.98036279 6.58951864],281.47531880057386
219,1.3773949772495788,-0.5288868477580642,0.4340247420876242,0.6841774437057176,[3.45646385 6.99849322],[3.9853507  6.56446848],281.39219702684966
220,1.3836844520315403,-0.5216707679899364,0.43236645247918215,0.6775552666791418,[3.46851019 6.9717539 ],[3.99018095 6.53938745],281.310088479449
221,1.389973926813502,-0.5145300611425481,0.43070618705542874,0.6710059637493397,[3.48032331 6.94498271],[3.99485337 6.51427653],281.22897379796115
222,1.3962634015954636,-0.5074633610268711,0.42904401149208304,0.6645282737264888,[3.49190439 6.91818073],[3.99936776 6.48913672],281.1488341927392
223,1.402552876377425,-0.5004693385215822,0.4273799915404277,0.6581209736585866,[3.5032546 6.891349 ],[4.00372394 6.46396901],281.06965142369006
224,1.4088423511593866,-0.4935467001596092,0.4257141930247066,0.6517828774838414,[3.51437505 6.8644886 ],[4.00792175 6.43877441],280.9914077800676
225,1.4151318259413481,-0.48669418677964593,0.424046681839509,0.645512834747845,[3.52526682 6.83760058],[4.01196101 6.4135539 ],280.91408606121206
226,1.4214213007233096,-0.4799105722390027,0.422377523947187,0.6393097293820292,[3.535931   6.81068601],[4.01584157 6.38830849],280.83766955818567
227,1.4277107755052711,-0.47319466218441164,0.42070678537521733,0.6331724785400646,[3.54636862 6.78374595],[4.01956328 6.36303916],280.76214203625193
228,1.4340002502872329,-0.46654529287762125,0.41903453221361797,0.6271000314891964,[3.55658069 6.75678147],[4.02312598 6.33774694],280.6874877181554
229,1.4402897250691944,-0.4599613300728307,0.41736083061231,0.6210913685535847,[3.56656821 6.72979363],[4.02652954 6.3124328 ],280.6136912681567
230,1.446579199851156,-0.4534416679431419,0.41568574677851533,0.6151455001069833,[3.57633215 6.7027835 ],[4.02977382 6.28709776],280.54073777678366
231,1.4528686746331174,-0.4469852280534887,0.4140093469741313,0.609261465612241,[3.58587346 6.67575216],[4.03285869 6.26174281],280.4686127462607
232,1.459158149415079,-0.4405909583775163,0.4123316975131184,0.6034383327052302,[3.59519307 6.64870066],[4.03578403 6.23636897],280.39730207658
233,1.4654476241970404,-0.4342578323561965,0.4106528647588572,0.5976751963210107,[3.6042919  6.62163009],[4.03854973 6.21097722],280.32679205218193
234,1.4717370989790022,-0.42798484799594894,0.40897291512154776,0.5919711778601491,[3.61317082 6.5945415 ],[4.04115567 6.18556859],280.25706932921327
235,1.4780265737609637,-0.4217710270042856,0.40729191505556717,0.5863254243932129,[3.62183073 6.56743598],[4.04360176 6.16014406],280.18812092333434
236,1.4843160485429252,-0.4156154139610484,0.4056099310568442,0.5807371079016318,[3.63027248 6.54031459],[4.04588789 6.13470466],280.11993419804554
237,1.4906055233248867,-0.4095170755234445,0.4039270296602302,0.575205424553186,[3.6384969  6.51317841],[4.04801398 6.10925138],280.0524968535101
238,1.4968949981068482,-0.4034750996631993,0.40224327743686406,0.5697295940105083,[3.64650483 6.48602851],[4.04997993 6.08378523],279.9857969158457
239,1.5031844728888097,-0.3974885949342122,0.40055874099154654,0.5643088587710697,[3.65429709 6.45886596],[4.05178569 6.05830722],279.91982272686437
240,1.5094739476707715,-0.3915566897692244,0.3988734869600927,0.5589424835372026,[3.66187447 6.43169185],[4.05343116 6.03281836],279.8545629342373
241,1.515763422452733,-0.38567853180408784,0.3971875820067101,0.5536297546148453,[3.66923776 6.40450723],[4.05491629 6.00731965],279.790006482065
242,1.5220528972346945,-0.3798532872282685,0.39550109282135093,0.5483699793396829,[3.67638773 6.3773132 ],[4.05624102 5.98181211],279.72614260183224
243,1.528342372016656,-0.3740801401603493,0.39381408611708135,0.5431624855295315,[3.68332515 6.35011082],[4.05740529 5.95629674],279.6629608037319
244,1.5346318467986175,-0.3683582920473265,0.39212662862743564,0.5380066209618077,[3.69005078 6.32290118],[4.05840907 5.93077455],279.60045086833827
245,1.540921321580579,-0.36268696108655485,0.3904387871037809,0.5329017528750226,[3.69656534 6.29568534],[4.0592523  5.90524655],279.5386028386146
246,1.5472107963625406,-0.35706538166930546,0.38875062831267826,0.5278472674933052,[3.70286958 6.26846438],[4.05993496 5.87971376],279.47740701223915
247,1.5535002711445023,-0.3514928038448968,0.3870622190332371,0.5228425695729841,[3.70896422 6.24123939],[4.06045702 5.85417717],279.4168539342361
248,1.5597897459264638,-0.3459684928044493,0.38537362605447445,0.5178870819703424,[3.71484997 6.21401143],[4.06081846 5.82863781],279.35693438989637
249,1.5660792207084253,-0.3404917283833644,0.3836849161726761,0.5129802452297011,[3.72052754 6.18678159],[4.06101927 5.80309668],279.2976393979764
250,1.5723686954903868,-0.33506180458166623,0.38199615618874994,0.5081215171910185,[3.72599762 6.15955094],[4.06105943 5.77755479],279.2389602041623
251,1.5786581702723483,-0.32967802910137944,0.3803074129055881,0.5033103726162531,[3.73126092 6.13232057],[4.06093895 5.75201315],279.1808882747872
252,1.5849476450543099,-0.32433972290018387,0.37861875312542015,0.4985463028337648,[3.7363181  6.10509153],[4.06065782 5.72647278],279.1234152907919
253,1.5912371198362716,-0.31904621976060943,0.3769302436471751,0.49382881540008766,[3.74116985 6.07786492],[4.06021607 5.70093468],279.06653314191755
254,1.597526594618233,-0.3137968658740684,0.375241951263833,0.48915743377840726,[3.74581684 6.05064181],[4.05961371 5.67539986],279.01023392112046
255,1.6038160694001946,-0.3085910194390684,0.3735539427597896,0.4845316970331535,[3.75025974 6.02342328],[4.05885075 5.64986934],278.9545099192006
256,1.6101055441821561,-0.3034280502729767,0.37186628490820617,0.4799511595401049,[3.7544992  5.99621041],[4.05792725 5.62434412],278.89935361963296
257,1.6163950189641176,-0.2983073394367355,0.37017904446838035,0.47541539071147754,[3.75853588 5.96900426],[4.05684322 5.59882521],278.84475769359705
258,1.6226844937460791,-0.2932282788719571,0.3684922881830923,0.47092397473543585,[3.76237043 5.94180592],[4.05559871 5.57331363],278.790714995191
259,1.6289739685280407,-0.2881902710498694,0.3668060827759696,0.4664765103295649,[3.7660035  5.91461646],[4.05419377 5.54781038],278.73721855682845
260,1.6352634433100024,-0.2831927286315792,0.36512049494885623,0.46207261050780424,[3.76943573 5.88743696],[4.05262846 5.52231647],278.6842615848067
261,1.641552918091964,-0.2782350741391646,0.36343559137915626,0.4577119023603641,[3.77266777 5.8602685 ],[4.05090284 5.49683291],278.63183745504233
262,1.6478423928739254,-0.27331673963714476,0.3617514387172127,0.4533940268462434,[3.77570024 5.83311214],[4.04901698 5.4713607 ],278.57993970896473
263,1.654131867655887,-0.2684371664238605,0.36006810358366526,0.4491186385978748,[3.77853378 5.80596897],[4.04697094 5.44590086],278.5285620495649
264,1.6604213424378484,-0.26359580473234434,0.35838565256681143,0.4448854057375129,[3.78116902 5.77884005],[4.04476482 5.42045439],278.47769833759037
265,1.66671081721981,-0.2587921134402844,0.3567041522199732,0.4406940097049866,[3.78360659 5.75172646],[4.0423987 5.3950223],278.42734258788255
266,1.6730002920017717,-0.2540255597886749,0.3550236690588724,0.4365441450964306,[3.78584712 5.72462927],[4.03987268 5.3696056 ],278.37748896585117
267,1.6792897667837332,-0.24929561910879938,0.353344269558991,0.43243551951362236,[3.78789122 5.69754955],[4.03718684 5.34420528],278.32813178407986
268,1.6855792415656947,-0.2446017745571778,0.3516660201529431,0.42836785342358574,[3.78973953 5.67048838],[4.03434131 5.31882236],278.27926549905845
269,1.6918687163476562,-0.2399435168581503,0.34998898722784855,0.42434088002811204,[3.79139267 5.64344683],[4.03133619 5.29345784],278.23088470803793
270,1.6981581911296177,-0.23532034405375946,0.34831323712270823,0.42035434514285647,[3.79285125 5.61642596],[4.0281716  5.26811272],278.18298414600315
271,1.7044476659115793,-0.230731761260631,0.3466388361257762,0.4164080070856774,[3.7941159  5.58942685],[4.02484766 5.24278801],278.13555868275944
272,1.7107371406935408,-0.22617728043354957,0.3449658504719375,0.4125016365738973,[3.79518723 5.56245055],[4.02136451 5.2174847 ],278.0886033201285
273,1.7170266154755025,-0.22165642013544584,0.34329434634009637,0.4086350166301651,[3.79606587 5.53549815],[4.01772229 5.1922038 ],278.0421131892514
274,1.723316090257464,-0.21716870531351784,0.341624389850546,0.4048079424965713,[3.79675243 5.5085707 ],[4.01392114 5.16694631],277.9960835479933
275,1.7296055650394255,-0.2127136670812262,0.33995604706236104,0.4010202215567302,[3.79724754 5.48166927],[4.00996121 5.14171322],277.95050977844784
276,1.735895039821387,-0.2082908425059098,0.338289383970781,0.3972716732654774,[3.79755181 5.45479493],[4.00584265 5.11650554],277.90538738453756
277,1.7421845146033486,-0.20389977440178386,0.3366244665046043,0.3935621290858761,[3.79766586 5.42794873],[4.00156563 5.09132426],277.8607119897066
278,1.74847398938531,-0.1995400111280743,0.3349613605235744,0.38989143243317875,[3.79759031 5.40113174],[3.99713033 5.06617038],277.8164793347041
279,1.7547634641672718,-0.19521110639207873,0.33330013181577556,0.38625943862543066,[3.7973258  5.37434503],[3.9925369  5.04104489],277.7726852754546
280,1.7610529389492333,-0.19091261905693369,0.3316408460950342,0.38266601484036705,[3.79687292 5.34758964],[3.98778554 5.01594879],277.7293257810131
281,1.7673424137311948,-0.1866441129538714,0.3299835689983226,0.3791110400782444,[3.79623233 5.32086664],[3.98287644 4.99088307],277.68639693160213
282,1.7736318885131563,-0.18240515669877988,0.3283283660831442,0.375594405130233,[3.79540463 5.29417709],[3.97780978 4.96584872],277.64389491672836
