,Area/Area_cr,SubsonicOnly,Subsonic/Supersonic,Supersonic/Subsonic,SupersonicOnly
698,2.37768302911557,0.2528457272153373,6.516925071864903,0.2528457272153373,6.516925071864903
699,2.38132078917338,0.2524279002712799,6.528336954748481,0.2524279002712799,6.528336954748481
700,2.3849526540642167,0.2520121845108096,6.539727716811694,0.2520121845108096,6.539727716811694
701,2.3885785676399496,0.251598571683611,6.551097209129971,0.251598571683611,6.551097209129971
702,2.392198473844452,0.251187053584436,6.5624452829582,0.251187053584436,6.5624452829582
703,2.395812316714473,0.2507776220529325,6.573771789733706,0.2507776220529325,6.573771789733706
704,2.399420040380498,0.25037026897347575,6.58507658107917,0.25037026897347575,6.58507658107917
705,2.403021589067615,0.24996498627499808,6.596359508805588,0.24996498627499808,6.596359508805588
706,2.406616907096377,0.24956176593081889,6.607620424915212,0.24956176593081889,6.607620424915212
707,2.410205938883661,0.24916059995847673,6.618859181604456,0.24916059995847673,6.618859181604456
708,2.4137886289435295,0.248761480419559,6.630075631266843,0.248761480419559,6.630075631266843
709,2.417364921888087,0.24836439941953414,6.6412696264959115,0.24836439941953414,6.6412696264959115
710,2.420934762428335,0.24796934910758237,6.652441020088129,0.24796934910758237,6.652441020088129
711,2.4244980953750304,0.24757632167642815,6.663589665045795,0.24757632167642815,6.663589665045795
712,2.4280548656395364,0.24718530936217112,6.67471541457995,0.24718530936217112,6.67471541457995
713,2.4316050182346736,0.2467963044441199,6.685818122113249,0.2467963044441199,6.685818122113249
714,2.4351484982755696,0.2464092992446234,6.696897641282867,0.2464092992446234,6.696897641282867
715,2.4386852509805115,0.24602428612890406,6.707953825943371,0.24602428612890406,6.707953825943371
716,2.4422152216717876,0.2456412575048917,6.718986530169595,0.2456412575048917,6.718986530169595
717,2.4457383557765384,0.245260205823056,6.729995608259509,0.245260205823056,6.729995608259509
718,2.4492545988275927,0.2448811235762413,6.740980914737074,0.2448811235762413,6.740980914737074
719,2.452763896464318,0.24450400329950034,6.751942304355106,0.24450400329950034,6.751942304355106
720,2.456266194433455,0.2441288375699288,6.7628796320981195,0.2441288375699288,6.7628796320981195
721,2.4597614385899575,0.24375561900650067,6.77379275318516,0.24375561900650067,6.77379275318516
722,2.4632495748978327,0.24338434026990294,6.784681523072659,0.24338434026990294,6.784681523072659
723,2.4667305494309724,0.24301499406237184,6.795545797457247,0.24301499406237184,6.795545797457247
724,2.4702043083739893,0.24264757312752847,6.806385432278577,0.24264757312752847,6.806385432278577
725,2.473670798023047,0.2422820702502157,6.817200283722142,0.2422820702502157,6.817200283722142
